click,intFeature1,intFeature2,intFeature3,intFeature4,catFeature5,catFeature6
0,0.38044728201922134,1.0461280017194063,0.8317161330745142,0.3659735546106383,25c83c98,fe6b92e5
0,0.38044728201922134,1.0461280017194063,-0.852385002891476,0.3659735546106383,25c83c98,NA_Bucket
0,-1.3933721049834424,-1.2072044937875812,0.8317161330745142,-1.2942849924765598,25c83c98,7e0ccccf
0,1.5528781234865718,-1.2072044937875812,-0.6626848365070689,-0.808690496702659,25c83c98,NA_Bucket
0,-1.3933721049834424,-0.8792259093197071,-0.37664099210799884,0.5070332726148404,43b19349,fe6b92e5
1,0.012346500742262845,0.18602475899378187,-0.852385002891476,0.20605323600656728,4cf72387,NA_Bucket
0,0.38044728201922134,0.432688428551789,0.9669411882438101,-0.4641557189329606,25c83c98,fbad5c96
1,-0.5064624114821106,0.730129122366698,-0.5076885148317183,-1.2942849924765598,25c83c98,fbad5c96
1,0.012346500742262845,0.7532153144901638,0.8884122139797986,-0.19691378339083973,25c83c98,7e0ccccf
0,0.38044728201922134,1.0038523056491715,-0.16299202677196048,0.3659735546106383,4f8b7acc,fbad5c96
0,0.38044728201922134,1.1242392952017861,0.27127418998003644,0.20605323600656728,4cf72387,fbad5c96
1,1.0964981884881226,1.656481162545429,0.8317161330745142,0.3659735546106383,25c83c98,7e0ccccf
0,0.38044728201922134,1.0461280017194063,0.8317161330745142,0.3659735546106383,4cf72387,fe6b92e5
1,2.8703175754907866,1.0461280017194063,0.8317161330745142,0.3659735546106383,384874ce,fe6b92e5
0,0.38044728201922134,-1.2072044937875812,-1.0969510532590658,-1.2942849924765598,4cf72387,7e0ccccf
0,-1.3933721049834424,-1.2072044937875812,0.5158402403476263,0.3659735546106383,25c83c98,fe6b92e5
1,0.012346500742262845,-0.8792259093197071,0.8317161330745142,-2.1244142660201586,25c83c98,7e0ccccf
0,0.38044728201922134,-0.8792259093197071,-0.852385002891476,-0.808690496702659,25c83c98,fe6b92e5
0,0.38044728201922134,-0.4456618039902366,1.2776280955301735,0.20605323600656728,25c83c98,7e0ccccf
0,3.0805499373166847,-0.35939215189852053,-1.0969510532590658,2.58443206234094,4cf72387,fbad5c96
0,0.38044728201922134,0.16044160552266595,0.08157402359562935,-0.808690496702659,25c83c98,fe6b92e5
0,-1.3933721049834424,1.2525843439851758,1.0614970083083144,-1.2942849924765598,25c83c98,fe6b92e5
1,0.012346500742262845,1.4539291765705338,-0.6626848365070689,-0.4641557189329606,384874ce,7e0ccccf
0,1.2673569755205532,2.432928173567036,-1.0969510532590658,-0.808690496702659,25c83c98,fe6b92e5
1,-1.3933721049834424,1.0461280017194063,-0.852385002891476,-1.2942849924765598,f281d2a7,7e0ccccf
0,0.38044728201922134,-0.5512473248518331,-0.6626848365070689,-0.808690496702659,25c83c98,3bf701e7
0,0.38044728201922134,-0.16753697894520792,-0.852385002891476,0.021438776840939814,4cf72387,fbad5c96
1,0.38044728201922134,0.006460486877033026,0.08157402359562935,0.851568050384539,25c83c98,fe6b92e5
0,0.38044728201922134,0.3695049685835387,0.9415624038549758,-0.808690496702659,25c83c98,fbad5c96
0,-1.3933721049834424,0.4750904894451352,-1.0969510532590658,-0.19691378339083973,25c83c98,fbad5c96
1,0.38044728201922134,0.4750904894451352,-0.5076885148317183,-0.808690496702659,25c83c98,3bf701e7
0,2.4397878169879035,0.7058585164149686,0.670836562022977,2.1672918197020383,4cf72387,7e0ccccf
0,0.6659684299852395,0.7893529518864879,0.6346555212133621,1.730586699238479,25c83c98,13718bbd
0,2.6730755812462585,1.0038523056491715,-0.07342229807972099,-0.808690496702659,43b19349,fbad5c96
0,0.38044728201922134,1.559172932825485,1.7656751595616194,1.4019147147806317,25c83c98,fe6b92e5
1,-1.3933721049834424,1.718968267601641,-1.4416475413188234,0.3659735546106383,25c83c98,fbad5c96
0,0.38044728201922134,1.0461280017194063,0.8317161330745142,0.3659735546106383,25c83c98,NA_Bucket
0,0.38044728201922134,1.0461280017194063,0.8317161330745142,0.3659735546106383,25c83c98,fbad5c96
1,0.38044728201922134,-0.8792259093197071,-0.37664099210799884,-1.2942849924765598,4cf72387,13718bbd
0,0.38044728201922134,-0.8792259093197071,-0.26312246446412846,0.021438776840939814,25c83c98,13718bbd
0,0.012346500742262845,-0.8792259093197071,-1.0969510532590658,-1.2942849924765598,25c83c98,fbad5c96
0,-1.3933721049834424,-0.4456618039902366,-1.0969510532590658,0.5070332726148404,25c83c98,fbad5c96
0,-1.3933721049834424,0.730129122366698,0.8317161330745142,-1.2942849924765598,b706ee81,fe6b92e5
0,-1.3933721049834424,1.0697915863212653,-0.852385002891476,1.8227570419323398,0942e0a7,7e0ccccf
0,1.0964981884881226,1.3841106179631553,-0.6626848365070689,-1.2942849924765598,43b19349,NA_Bucket
0,-1.3933721049834424,-1.2072044937875812,-1.4416475413188234,-0.19691378339083973,89ff5705,7e0ccccf
0,-1.3933721049834424,-1.2072044937875812,0.8317161330745142,0.3659735546106383,25c83c98,fe6b92e5
1,0.6659684299852395,-1.2072044937875812,0.8317161330745142,0.3659735546106383,4cf72387,fe6b92e5
0,0.38044728201922134,-0.8792259093197071,-0.852385002891476,-0.4641557189329606,25c83c98,13718bbd
0,0.38044728201922134,-0.8792259093197071,-0.26312246446412846,0.747361190432978,43b19349,NA_Bucket
0,0.38044728201922134,-0.5512473248518331,1.3911466231740444,-0.808690496702659,4cf72387,7e0ccccf
0,0.38044728201922134,-0.4456618039902366,-1.0969510532590658,-1.2942849924765598,25c83c98,fe6b92e5
0,0.38044728201922134,-0.28645220035220936,-0.26312246446412846,0.3659735546106383,25c83c98,fe6b92e5
0,1.0964981884881226,0.13339578295073973,-0.07342229807972099,-0.19691378339083973,30903e74,fe6b92e5
0,-0.5064624114821106,2.1472345058144757,0.4262705116553868,-1.2942849924765598,25c83c98,7e0ccccf
0,0.38044728201922134,-1.2072044937875812,0.7388829602903751,1.1188099859266598,384874ce,fe6b92e5
1,0.38044728201922134,-1.2072044937875812,-0.07342229807972099,-0.808690496702659,25c83c98,fbad5c96
0,-1.3933721049834424,-1.2072044937875812,-0.16299202677196048,-1.2942849924765598,384874ce,fbad5c96
1,-1.3933721049834424,-0.8792259093197071,-0.6626848365070689,-1.2942849924765598,43b19349,fbad5c96
0,-1.3933721049834424,-0.4456618039902366,1.0388256343032332,1.4633447636963584,25c83c98,NA_Bucket
0,0.38044728201922134,0.10470984408391494,-1.4416475413188234,0.3659735546106383,25c83c98,13718bbd
0,0.38044728201922134,0.3344390713449071,-0.852385002891476,-1.2942849924765598,25c83c98,7e0ccccf
0,1.0964981884881226,0.5499578289000789,-0.852385002891476,0.20605323600656728,4f8b7acc,7e0ccccf
0,0.38044728201922134,0.730129122366698,-0.6626848365070689,-0.808690496702659,25c83c98,7e0ccccf
0,0.38044728201922134,1.6835269851173553,0.8317161330745142,-0.808690496702659,25c83c98,NA_Bucket
0,0.38044728201922134,1.0461280017194063,-1.4416475413188234,-1.2942849924765598,25c83c98,fbad5c96
1,0.38044728201922134,-1.2072044937875812,-0.5076885148317183,-1.2942849924765598,25c83c98,fbad5c96
0,0.38044728201922134,-0.8792259093197071,0.21262154631934865,0.3659735546106383,25c83c98,3bf701e7
0,-1.3933721049834424,-0.8792259093197071,0.007603377367870655,0.851568050384539,25c83c98,fe6b92e5
0,0.6659684299852395,-0.4456618039902366,0.007603377367870655,1.1188099859266598,384874ce,13718bbd
0,0.38044728201922134,0.3344390713449071,-1.4416475413188234,-2.1244142660201586,25c83c98,fe6b92e5
1,-1.3933721049834424,0.6714307488446386,-0.37664099210799884,0.3659735546106383,4cf72387,fe6b92e5
0,-0.5064624114821106,1.2499628797878848,0.9154026123905669,0.021438776840939814,25c83c98,fe6b92e5
0,0.38044728201922134,1.482112434972223,0.27127418998003644,0.20605323600656728,25c83c98,fbad5c96
0,-0.5064624114821106,1.6939268120458182,1.3116376763035675,1.7775583425357857,25c83c98,7e0ccccf
0,-1.3933721049834424,2.1884059468273436,-0.852385002891476,0.3659735546106383,25c83c98,7e0ccccf
0,-1.3933721049834424,-1.2072044937875812,-0.16299202677196048,0.20605323600656728,25c83c98,7e0ccccf
1,0.38044728201922134,-0.8792259093197071,0.8317161330745142,-0.808690496702659,f281d2a7,fe6b92e5
1,0.38044728201922134,-0.8792259093197071,-0.6626848365070689,-0.19691378339083973,30903e74,NA_Bucket
1,0.38044728201922134,-0.8792259093197071,-0.6626848365070689,1.521777005324067,43b19349,fe6b92e5
0,-1.3933721049834424,-0.0725850084435141,1.755847002215783,1.8227570419323398,4cf72387,7e0ccccf
0,1.2673569755205532,0.4750904894451352,-1.4416475413188234,1.1188099859266598,25c83c98,fbad5c96
1,0.38044728201922134,1.0697915863212653,0.5968659157952183,0.20605323600656728,25c83c98,13718bbd
1,1.4180651064679681,2.456907406809619,-0.07342229807972099,-0.4641557189329606,25c83c98,NA_Bucket
0,0.38044728201922134,-1.2072044937875812,-0.852385002891476,0.3659735546106383,25c83c98,7e0ccccf
0,0.38044728201922134,-1.2072044937875812,2.771430595434122,0.3659735546106383,25c83c98,fbad5c96
0,0.38044728201922134,-1.2072044937875812,1.0388256343032332,2.4076197375201756,25c83c98,fe6b92e5
0,-1.3933721049834424,-0.8792259093197071,-0.852385002891476,0.021438776840939814,25c83c98,fe6b92e5
0,-1.3933721049834424,-0.8792259093197071,-0.26312246446412846,-1.2942849924765598,4cf72387,7e0ccccf
1,0.012346500742262845,-0.8792259093197071,-0.5076885148317183,1.337162546158439,25c83c98,fe6b92e5
0,0.012346500742262845,-0.6873707363663946,0.9669411882438101,1.681697323928138,43b19349,3bf701e7
0,0.38044728201922134,1.0461280017194063,0.8317161330745142,0.3659735546106383,25c83c98,NA_Bucket
1,0.38044728201922134,1.0461280017194063,2.673168978327404,-0.4641557189329606,25c83c98,7e0ccccf
0,0.38044728201922134,-1.2072044937875812,1.1665844637884357,2.4866125422563723,25c83c98,fe6b92e5
1,-1.3933721049834424,-1.2072044937875812,1.2052332164671415,0.3659735546106383,25c83c98,fe6b92e5
0,2.8237837121936735,-1.2072044937875812,1.2052332164671415,0.5070332726148404,25c83c98,fbad5c96
1,-0.5064624114821106,-0.8792259093197071,0.27127418998003644,1.521777005324067,25c83c98,NA_Bucket
0,0.38044728201922134,-0.6873707363663946,0.8317161330745142,1.8227570419323398,0942e0a7,7e0ccccf
0,-1.3933721049834424,-0.6873707363663946,1.1051027787749739,-1.2942849924765598,43b19349,fbad5c96
0,-0.5064624114821106,-0.6873707363663946,-0.37664099210799884,0.20605323600656728,25c83c98,7e0ccccf
0,0.38044728201922134,0.2764269533127253,-1.0969510532590658,-0.808690496702659,4cf72387,7e0ccccf
0,0.38044728201922134,0.5940057108521366,-0.16299202677196048,0.20605323600656728,b0530c50,7e0ccccf
0,0.38044728201922134,0.7823428521546308,-1.0969510532590658,1.1188099859266598,25c83c98,fe6b92e5
0,1.9834078819894545,-0.5512473248518331,-0.16299202677196048,0.20605323600656728,25c83c98,fe6b92e5
0,0.8992561942435946,-0.22326874038395914,1.1665844637884357,2.4866125422563723,25c83c98,NA_Bucket
1,-1.3933721049834424,-0.11768321952236241,-1.0969510532590658,-0.808690496702659,25c83c98,NA_Bucket
0,-0.5064624114821106,-0.11768321952236241,-1.4416475413188234,1.1188099859266598,25c83c98,7e0ccccf
0,-1.3933721049834424,0.18602475899378187,-0.5076885148317183,-0.4641557189329606,25c83c98,fbad5c96
0,0.38044728201922134,0.23338155706897726,-1.4416475413188234,-0.808690496702659,25c83c98,7e0ccccf
0,0.012346500742262845,0.4472487489776724,-1.4416475413188234,-0.19691378339083973,25c83c98,7e0ccccf
0,-1.3933721049834424,0.6145816950866841,0.8317161330745142,-1.2942849924765598,25c83c98,fbad5c96
