click,intFeature1,intFeature2,intFeature3,intFeature4,catFeature5,catFeature6
0,1.2673569755205532,1.0461280017194063,-1.4416475413188234,0.3659735546106383,25c83c98,7e0ccccf
1,0.38044728201922134,-1.2072044937875812,0.21262154631934865,-0.808690496702659,b2241560,fbad5c96
1,0.012346500742262845,-1.2072044937875812,0.8317161330745142,0.3659735546106383,25c83c98,6f6d9be8
1,-1.3933721049834424,-0.8792259093197071,-1.0969510532590658,0.3659735546106383,25c83c98,NA_Bucket
0,-1.3933721049834424,-0.8792259093197071,-1.0969510532590658,0.3659735546106383,25c83c98,7e0ccccf
0,0.38044728201922134,-0.6873707363663946,-1.4416475413188234,-0.19691378339083973,0942e0a7,fbad5c96
1,0.38044728201922134,0.041526384115664616,-0.26312246446412846,0.3659735546106383,25c83c98,NA_Bucket
0,-1.3933721049834424,0.16044160552266595,0.8317161330745142,-0.4641557189329606,25c83c98,fe6b92e5
0,0.38044728201922134,0.5940057108521366,0.7709669997151446,0.3659735546106383,25c83c98,fbad5c96
1,1.6748313315909797,1.1173315363543619,-0.16299202677196048,-0.808690496702659,25c83c98,NA_Bucket
0,0.38044728201922134,1.0461280017194063,0.8317161330745142,0.3659735546106383,25c83c98,NA_Bucket
1,0.38044728201922134,1.0461280017194063,0.8317161330745142,0.3659735546106383,25c83c98,NA_Bucket
0,0.8992561942435946,-0.8792259093197071,1.3758286206069732,-0.4641557189329606,25c83c98,NA_Bucket
0,-0.5064624114821106,-0.8792259093197071,-0.16299202677196048,-0.19691378339083973,25c83c98,fe6b92e5
0,0.38044728201922134,-0.6873707363663946,0.8018840847466963,1.6307269343909112,25c83c98,fe6b92e5
0,-1.3933721049834424,-0.6873707363663946,-1.4416475413188234,-2.1244142660201586,4cf72387,7e0ccccf
0,0.38044728201922134,-0.16753697894520792,-0.37664099210799884,0.20605323600656728,25c83c98,fe6b92e5
1,0.012346500742262845,-0.0725850084435141,-1.0969510532590658,0.747361190432978,25c83c98,fbad5c96
0,0.38044728201922134,0.5262942442982196,0.6346555212133621,1.4019147147806317,4cf72387,NA_Bucket
1,0.012346500742262845,0.6343000930831625,0.8317161330745142,-2.1244142660201586,25c83c98,7e0ccccf
1,0.38044728201922134,1.4573333141114435,-1.0969510532590658,1.1188099859266598,4cf72387,fe6b92e5
0,0.38044728201922134,1.0461280017194063,0.8317161330745142,0.3659735546106383,25c83c98,7e0ccccf
1,0.38044728201922134,1.0461280017194063,0.21262154631934865,-0.19691378339083973,25c83c98,NA_Bucket
0,0.012346500742262845,1.0461280017194063,0.8317161330745142,0.3659735546106383,25c83c98,6f6d9be8
1,1.2673569755205532,-1.2072044937875812,-0.6626848365070689,2.09883756656704,25c83c98,NA_Bucket
0,-1.3933721049834424,-0.4456618039902366,-0.6626848365070689,-0.19691378339083973,25c83c98,fe6b92e5
0,0.38044728201922134,-0.4456618039902366,0.8317161330745142,0.747361190432978,25c83c98,fe6b92e5
1,2.5022167942138283,-0.4456618039902366,-0.5076885148317183,1.268708293023441,25c83c98,fe6b92e5
1,1.9834078819894545,0.16044160552266595,-0.26312246446412846,0.851568050384539,25c83c98,NA_Bucket
0,0.38044728201922134,0.315880885807108,0.14962042186302751,-0.808690496702659,25c83c98,fe6b92e5
0,0.38044728201922134,0.4021505378988241,2.2994201266285503,-1.2942849924765598,25c83c98,7e0ccccf
0,0.38044728201922134,0.432688428551789,0.8317161330745142,-1.2942849924765598,43b19349,fbad5c96
0,2.5022167942138283,0.5013846469228039,2.2287619716464864,0.747361190432978,25c83c98,7e0ccccf
0,0.38044728201922134,0.9059429937873806,0.5573180343791064,1.4633447636963584,4cf72387,fe6b92e5
1,-0.5064624114821106,-1.2072044937875812,3.5563591222161715,-0.19691378339083973,43b19349,13718bbd
1,0.012346500742262845,-1.2072044937875812,-0.6626848365070689,-0.808690496702659,25c83c98,NA_Bucket
0,0.38044728201922134,-0.8792259093197071,2.087259999049528,-0.808690496702659,25c83c98,7e0ccccf
1,0.38044728201922134,-0.6873707363663946,0.8317161330745142,0.3659735546106383,25c83c98,fbad5c96
0,0.38044728201922134,-0.0725850084435141,0.4262705116553868,1.337162546158439,25c83c98,7e0ccccf
0,0.012346500742262845,0.6145816950866841,-0.26312246446412846,0.3659735546106383,43b19349,fbad5c96
0,1.5528781234865718,0.8293632313906782,-0.852385002891476,-0.808690496702659,25c83c98,fbad5c96
1,1.4180651064679681,1.1242392952017861,-0.5076885148317183,-0.19691378339083973,30903e74,3bf701e7
0,0.38044728201922134,-1.2072044937875812,0.8018840847466963,0.20605323600656728,25c83c98,7e0ccccf
0,0.38044728201922134,-0.8792259093197071,-1.4416475413188234,0.3659735546106383,25c83c98,fbad5c96
0,0.38044728201922134,-0.8792259093197071,0.3261400739632192,1.337162546158439,4cf72387,fe6b92e5
0,0.38044728201922134,-0.8792259093197071,-1.4416475413188234,-0.808690496702659,25c83c98,7e0ccccf
0,0.38044728201922134,-0.8792259093197071,-0.26312246446412846,-1.2942849924765598,25c83c98,13718bbd
0,0.38044728201922134,-0.03141356743064648,0.27127418998003644,-0.4641557189329606,25c83c98,fbad5c96
0,0.38044728201922134,0.9765462834130972,-1.0969510532590658,-0.4641557189329606,25c83c98,fe6b92e5
0,0.38044728201922134,1.7091101385884713,-0.37664099210799884,0.3659735546106383,25c83c98,NA_Bucket
