click,intFeature1,intFeature2,intFeature3,intFeature4,catFeature5,catFeature6
1,-1.3933721049834424,1.0461280017194063,1.8223712404669041,-1.2942849924765598,25c83c98,fbad5c96
0,-1.3933721049834424,-0.8792259093197071,0.670836562022977,-0.808690496702659,25c83c98,fe6b92e5
0,0.38044728201922134,-0.6873707363663946,-1.0969510532590658,-0.808690496702659,25c83c98,fbad5c96
0,0.38044728201922134,-0.35939215189852053,0.8317161330745142,2.0262321016978366,25c83c98,7e0ccccf
0,0.38044728201922134,0.38610923636619404,-0.37664099210799884,0.3659735546106383,25c83c98,NA_Bucket
0,0.38044728201922134,0.6343000930831625,-0.16299202677196048,-0.808690496702659,25c83c98,fbad5c96
0,1.2673569755205532,0.6343000930831625,-0.07342229807972099,0.9474290689921866,43b19349,7e0ccccf
0,-1.3933721049834424,-1.2072044937875812,-0.16299202677196048,0.851568050384539,384874ce,6f6d9be8
0,-0.5064624114821106,-1.2072044937875812,-0.16299202677196048,-1.2942849924765598,4cf72387,NA_Bucket
1,0.012346500742262845,-1.2072044937875812,0.8317161330745142,0.3659735546106383,25c83c98,7e0ccccf
1,0.38044728201922134,-0.8792259093197071,0.8317161330745142,-1.2942849924765598,25c83c98,fe6b92e5
0,-0.5064624114821106,-0.8792259093197071,-1.4416475413188234,-2.1244142660201586,25c83c98,fe6b92e5
0,0.38044728201922134,-0.6873707363663946,1.4912770608662116,2.3800869528559296,25c83c98,7e0ccccf
0,0.38044728201922134,-0.5512473248518331,-1.4416475413188234,-0.19691378339083973,25c83c98,6f6d9be8
0,0.38044728201922134,0.10470984408391494,2.2287619716464864,1.0361825095501662,4cf72387,NA_Bucket
0,0.012346500742262845,0.5499578289000789,0.9154026123905669,1.681697323928138,25c83c98,fbad5c96
0,0.012346500742262845,0.6044055377805994,2.2057841906667526,1.1188099859266598,4cf72387,fe6b92e5
0,0.8992561942435946,0.9219842953200106,-1.0969510532590658,0.20605323600656728,25c83c98,NA_Bucket
1,0.38044728201922134,0.9812081248398001,0.14962042186302751,-1.2942849924765598,25c83c98,7e0ccccf
0,-1.3933721049834424,-1.2072044937875812,0.9415624038549758,0.021438776840939814,25c83c98,fbad5c96
0,0.38044728201922134,-0.8792259093197071,-0.852385002891476,0.3659735546106383,43b19349,7e0ccccf
0,-1.3933721049834424,-0.8792259093197071,0.21262154631934865,0.20605323600656728,4cf72387,7e0ccccf
