click,intFeature1,intFeature2,intFeature3,intFeature4,catFeature5,catFeature6
1,0.38044728201922134,1.0461280017194063,-1.0969510532590658,-0.808690496702659,43b19349,7e0ccccf
0,0.38044728201922134,-1.2072044937875812,0.5573180343791064,0.20605323600656728,25c83c98,6f6d9be8
0,1.9834078819894545,-1.2072044937875812,0.08157402359562935,1.9882091181136767,25c83c98,fbad5c96
0,0.38044728201922134,-0.8792259093197071,0.9669411882438101,1.1188099859266598,25c83c98,fbad5c96
1,0.8992561942435946,-0.8792259093197071,-1.4416475413188234,0.3659735546106383,25c83c98,7e0ccccf
0,-1.3933721049834424,-0.35939215189852053,-0.852385002891476,-0.4641557189329606,25c83c98,fe6b92e5
0,0.38044728201922134,-0.03141356743064648,-1.0969510532590658,0.021438776840939814,b706ee81,6f6d9be8
0,-1.3933721049834424,0.16044160552266595,0.6346555212133621,0.851568050384539,25c83c98,3bf701e7
0,0.38044728201922134,0.4176657992690705,-0.37664099210799884,-0.4641557189329606,25c83c98,7e0ccccf
0,0.38044728201922134,1.3491969888118647,0.21262154631934865,-0.808690496702659,25c83c98,fe6b92e5
1,-1.3933721049834424,1.0461280017194063,0.8317161330745142,0.3659735546106383,25c83c98,7e0ccccf
0,0.38044728201922134,-1.2072044937875812,0.08157402359562935,-0.808690496702659,8c837181,7e0ccccf
0,0.38044728201922134,-1.2072044937875812,1.8840654835867292,0.6332154901527597,b706ee81,7e0ccccf
0,-1.3933721049834424,-1.2072044937875812,0.007603377367870655,0.5070332726148404,25c83c98,7e0ccccf
0,-1.3933721049834424,-0.8792259093197071,0.4722344698809666,1.337162546158439,25c83c98,7e0ccccf
1,-0.5064624114821106,-0.5512473248518331,-1.4416475413188234,-2.1244142660201586,25c83c98,7e0ccccf
1,-1.3933721049834424,-0.35939215189852053,-0.37664099210799884,0.20605323600656728,4cf72387,fe6b92e5
1,0.38044728201922134,0.16044160552266595,-1.4416475413188234,1.0361825095501662,25c83c98,fe6b92e5
1,-0.5064624114821106,0.3695049685835387,1.4497992668347315,-0.19691378339083973,25c83c98,7e0ccccf
0,-0.5064624114821106,0.5499578289000789,-0.852385002891476,-0.4641557189329606,25c83c98,7e0ccccf
1,-1.3933721049834424,1.1443773589262882,0.08157402359562935,-1.2942849924765598,25c83c98,7e0ccccf
0,0.38044728201922134,-1.2072044937875812,0.8317161330745142,0.021438776840939814,43b19349,fe6b92e5
0,0.38044728201922134,-1.2072044937875812,0.8317161330745142,-1.2942849924765598,43b19349,fbad5c96
0,0.38044728201922134,-0.8792259093197071,0.27127418998003644,0.021438776840939814,384874ce,7e0ccccf
0,0.38044728201922134,-0.8792259093197071,-0.26312246446412846,-0.808690496702659,25c83c98,7e0ccccf
0,-0.5064624114821106,-0.8792259093197071,-0.5076885148317183,0.3659735546106383,25c83c98,7e0ccccf
0,-1.3933721049834424,-0.6873707363663946,0.8317161330745142,0.3659735546106383,4cf72387,6f6d9be8
0,0.38044728201922134,-0.5512473248518331,0.8317161330745142,-0.19691378339083973,4cf72387,NA_Bucket
1,0.38044728201922134,0.23338155706897726,-1.0969510532590658,-0.808690496702659,4cf72387,fe6b92e5
1,0.012346500742262845,0.6245436015051017,-0.6626848365070689,-0.19691378339083973,4cf72387,NA_Bucket
0,-1.3933721049834424,0.6343000930831625,0.8317161330745142,1.4019147147806317,25c83c98,7e0ccccf
0,0.38044728201922134,1.429388776972421,0.8317161330745142,0.3659735546106383,4cf72387,7e0ccccf
0,0.38044728201922134,-1.2072044937875812,-0.26312246446412846,-0.808690496702659,25c83c98,7e0ccccf
1,0.38044728201922134,-0.8792259093197071,0.8317161330745142,-0.808690496702659,25c83c98,fbad5c96
0,-0.5064624114821106,-0.8792259093197071,-1.4416475413188234,-0.808690496702659,f3474129,fbad5c96
0,0.38044728201922134,1.0541480763861115,1.2052332164671415,1.4633447636963584,25c83c98,3bf701e7
1,0.38044728201922134,1.1605281785886352,-0.852385002891476,-0.808690496702659,0942e0a7,fe6b92e5
1,-0.5064624114821106,1.0461280017194063,-0.5076885148317183,-1.2942849924765598,43b19349,7e0ccccf
0,0.012346500742262845,-0.8792259093197071,1.242201046913639,1.7775583425357857,4cf72387,fe6b92e5
1,1.6748313315909797,-0.8792259093197071,-1.4416475413188234,-1.2942849924765598,25c83c98,fe6b92e5
0,0.38044728201922134,-0.6873707363663946,0.5968659157952183,1.268708293023441,25c83c98,fbad5c96
1,0.38044728201922134,0.3344390713449071,-1.4416475413188234,0.3659735546106383,25c83c98,7e0ccccf
0,-1.3933721049834424,0.5724941394075286,0.8317161330745142,-0.19691378339083973,25c83c98,7e0ccccf
0,0.38044728201922134,0.8229254031383696,0.8317161330745142,-0.808690496702659,25c83c98,fbad5c96
0,0.38044728201922134,1.1032059179134204,-1.4416475413188234,-1.2942849924765598,25c83c98,fe6b92e5
0,0.38044728201922134,-1.2072044937875812,-1.0969510532590658,1.1961028281542374,0942e0a7,NA_Bucket
1,-0.5064624114821106,-1.2072044937875812,1.4209786715018615,1.9083379683537032,43b19349,fbad5c96
0,0.38044728201922134,-0.8792259093197071,-1.0969510532590658,-2.1244142660201586,25c83c98,NA_Bucket
0,-1.3933721049834424,-0.8792259093197071,1.242201046913639,1.4633447636963584,4cf72387,7e0ccccf
0,1.5528781234865718,-0.8792259093197071,0.8317161330745142,-2.1244142660201586,4cf72387,7e0ccccf
1,-0.5064624114821106,-0.6873707363663946,1.661872465006043,2.2934740372399576,384874ce,7e0ccccf
0,-1.3933721049834424,-0.22326874038395914,0.7055404067320334,-0.808690496702659,25c83c98,fbad5c96
0,0.38044728201922134,-0.0725850084435141,0.5573180343791064,0.3659735546106383,25c83c98,7e0ccccf
1,-1.3933721049834424,0.3522967784759786,-1.0969510532590658,-0.808690496702659,25c83c98,fe6b92e5
0,-1.3933721049834424,0.432688428551789,-1.4416475413188234,0.3659735546106383,4cf72387,NA_Bucket
0,0.38044728201922134,0.877936413367953,-0.852385002891476,0.3659735546106383,25c83c98,fbad5c96
0,-1.3933721049834424,1.0082539474117267,-1.4416475413188234,-1.2942849924765598,25c83c98,7e0ccccf
1,-1.3933721049834424,1.448776605757242,-0.6626848365070689,0.851568050384539,25c83c98,fe6b92e5
0,0.38044728201922134,1.0461280017194063,0.8317161330745142,0.3659735546106383,25c83c98,fbad5c96
0,0.38044728201922134,-1.2072044937875812,-1.0969510532590658,-1.2942849924765598,25c83c98,3bf701e7
0,1.9834078819894545,-1.2072044937875812,-0.5076885148317183,-1.2942849924765598,25c83c98,7e0ccccf
0,-1.3933721049834424,-0.8792259093197071,-1.4416475413188234,1.0361825095501662,25c83c98,fe6b92e5
0,-0.5064624114821106,-0.16753697894520792,0.007603377367870655,-0.19691378339083973,25c83c98,7e0ccccf
0,-1.3933721049834424,0.25539357602435997,-1.4416475413188234,-1.2942849924765598,25c83c98,fe6b92e5
0,-1.3933721049834424,0.4176657992690705,0.5573180343791064,-0.4641557189329606,25c83c98,fe6b92e5
0,0.38044728201922134,0.9718380547428563,0.08157402359562935,-0.19691378339083973,25c83c98,7e0ccccf
0,-1.3933721049834424,2.085795516561779,0.8317161330745142,0.3659735546106383,25c83c98,fe6b92e5
1,-0.5064624114821106,1.0461280017194063,0.8317161330745142,0.3659735546106383,25c83c98,fbad5c96
0,0.38044728201922134,-1.2072044937875812,-0.07342229807972099,0.3659735546106383,25c83c98,fbad5c96
1,-0.5064624114821106,-1.2072044937875812,0.7388829602903751,-0.808690496702659,4cf72387,fbad5c96
0,-1.3933721049834424,-0.5512473248518331,1.4497992668347315,1.337162546158439,25c83c98,NA_Bucket
0,-1.3933721049834424,-0.5512473248518331,-1.0969510532590658,-0.808690496702659,25c83c98,fe6b92e5
0,0.38044728201922134,-0.4456618039902366,-1.4416475413188234,-0.4641557189329606,25c83c98,7e0ccccf
1,-0.5064624114821106,-0.35939215189852053,0.27127418998003644,-1.2942849924765598,25c83c98,7e0ccccf
0,0.38044728201922134,-0.0725850084435141,0.37767864981646243,1.0361825095501662,25c83c98,NA_Bucket
0,-1.3933721049834424,0.315880885807108,-0.5076885148317183,0.20605323600656728,25c83c98,fbad5c96
0,-0.5064624114821106,0.4613743674186138,0.08157402359562935,0.5070332726148404,4cf72387,7e0ccccf
